time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,cloud_cover,precipitation,us_aqi,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,month,hour
2025-10-22 20:00:00,29.0,31,6.7,996.3,0,0.0,189,118.5,129.9,1392.0,42.0,12.3,65.0,21.0,10,20
2025-10-22 21:00:00,27.9,35,6.1,996.6,0,0.0,189,132.2,143.9,1641.0,46.9,13.0,48.0,21.0,10,21
2025-10-22 22:00:00,27.0,37,3.7,996.5,0,0.0,190,147.6,159.7,1850.0,50.1,14.2,38.0,22.0,10,22
2025-10-22 23:00:00,26.1,48,1.5,996.4,0,0.0,191,156.9,169.0,1913.0,52.1,14.9,30.0,23.0,10,23
2025-10-23 00:00:00,25.2,44,5.0,996.6,0,0.0,192,155.5,168.6,1714.0,52.8,14.8,24.0,24.0,10,0
2025-10-23 01:00:00,25.3,44,5.7,996.3,0,0.0,193,153.2,167.2,1369.0,52.4,14.2,21.0,26.0,10,1
2025-10-23 02:00:00,25.2,44,5.1,995.5,0,0.0,194,153.7,168.6,1124.0,51.8,13.5,18.0,27.0,10,2
2025-10-23 03:00:00,23.9,48,4.3,995.6,0,0.0,195,157.4,172.3,1075.0,51.9,12.9,13.0,27.0,10,3
2025-10-23 04:00:00,23.0,51,6.9,995.5,0,0.0,196,158.3,172.8,1126.0,51.9,12.3,9.0,27.0,10,4
2025-10-23 05:00:00,22.9,58,6.0,995.3,0,0.0,196,115.7,122.5,1238.0,28.2,8.2,34.0,12.0,10,5
2025-10-23 06:00:00,22.3,64,4.8,995.8,0,0.0,195,95.5,99.4,1485.0,25.4,7.5,36.0,9.0,10,6
2025-10-23 07:00:00,21.5,70,5.7,996.3,0,0.0,193,80.6,82.4,1793.0,21.3,6.5,41.0,4.0,10,7
2025-10-23 08:00:00,23.3,60,4.3,997.1,0,0.0,191,60.5,60.8,1900.0,17.2,6.1,51.0,1.0,10,8
2025-10-23 09:00:00,26.2,50,2.7,997.8,0,0.0,187,45.5,45.8,1624.0,12.9,6.7,72.0,0.0,10,9
2025-10-23 10:00:00,29.2,39,2.2,997.9,0,0.0,184,36.3,36.7,1149.0,8.5,7.9,99.0,1.0,10,10
2025-10-23 11:00:00,31.6,34,1.4,997.5,0,0.0,182,31.7,32.7,759.0,5.2,8.9,121.0,2.0,10,11
2025-10-23 12:00:00,32.9,29,2.6,996.6,0,0.0,181,30.2,32.2,563.0,3.2,9.4,135.0,5.0,10,12
2025-10-23 13:00:00,33.7,26,3.0,995.5,0,0.0,180,30.4,34.2,453.0,2.2,9.7,144.0,8.0,10,13
2025-10-23 14:00:00,34.1,24,3.0,994.6,0,0.0,179,31.4,36.8,394.0,2.7,9.7,146.0,10.0,10,14
2025-10-23 15:00:00,34.2,24,4.5,994.0,0,0.0,178,32.7,38.5,344.0,5.1,9.1,137.0,10.0,10,15
2025-10-23 16:00:00,33.6,25,6.9,993.9,0,0.0,177,36.8,41.4,346.0,9.1,8.3,119.0,8.0,10,16
2025-10-23 17:00:00,32.9,22,7.2,993.8,0,0.0,176,44.7,52.4,489.0,17.7,8.8,95.0,15.0,10,17
2025-10-23 18:00:00,31.0,26,6.0,994.4,0,0.0,176,59.8,67.8,909.0,26.6,10.0,80.0,15.0,10,18
2025-10-23 19:00:00,29.6,30,4.8,994.6,0,0.0,175,78.5,86.4,1471.0,39.1,11.7,60.0,15.0,10,19
2025-10-23 20:00:00,28.6,35,4.6,995.1,0,0.0,174,100.6,108.5,1860.0,49.0,13.1,42.0,15.0,10,20
2025-10-23 21:00:00,28.0,37,4.8,995.5,0,0.0,174,120.6,128.5,1938.0,54.6,14.2,30.0,15.0,10,21
2025-10-23 22:00:00,27.3,38,7.3,995.5,0,0.0,173,136.9,144.8,1842.0,57.8,15.1,20.0,14.0,10,22
2025-10-23 23:00:00,26.9,41,5.2,995.6,0,0.0,173,146.2,153.7,1670.0,57.8,15.2,15.0,14.0,10,23
2025-10-24 00:00:00,26.3,42,5.2,995.4,0,0.0,173,143.0,150.4,1392.0,53.3,14.2,16.0,14.0,10,0
2025-10-24 01:00:00,25.2,44,6.1,995.0,0,0.0,172,135.0,142.0,1038.0,45.7,12.5,21.0,13.0,10,1
2025-10-24 02:00:00,24.3,44,7.1,994.9,0,0.0,172,121.5,128.5,799.0,38.3,10.9,26.0,13.0,10,2
2025-10-24 03:00:00,23.3,45,6.8,995.0,0,0.0,171,109.2,115.7,751.0,31.9,9.8,29.0,12.0,10,3
2025-10-24 04:00:00,22.4,48,7.0,995.0,0,0.0,169,98.7,105.0,819.0,25.8,8.8,33.0,11.0,10,4
2025-10-24 05:00:00,22.5,54,3.8,995.0,0,0.0,168,79.9,84.3,966.0,16.5,8.2,43.0,8.0,10,5
2025-10-24 06:00:00,22.0,56,3.6,995.7,0,0.0,166,61.5,64.3,1273.0,16.2,8.5,43.0,6.0,10,6
2025-10-24 07:00:00,22.1,56,2.6,996.2,0,0.0,165,53.3,54.8,1661.0,15.7,8.9,44.0,3.0,10,7
2025-10-24 08:00:00,23.5,51,3.2,997.1,0,0.0,165,43.9,44.6,1851.0,14.4,9.0,52.0,1.0,10,8
2025-10-24 09:00:00,26.2,42,1.5,997.5,0,0.0,164,34.3,35.2,1672.0,11.5,8.5,72.0,1.0,10,9
2025-10-24 10:00:00,29.1,35,2.4,997.5,0,0.0,164,28.8,30.5,1297.0,7.7,7.8,100.0,3.0,10,10
2025-10-24 11:00:00,31.4,31,4.5,997.2,0,0.0,164,27.1,29.3,963.0,4.8,7.3,123.0,4.0,10,11
2025-10-24 12:00:00,32.9,26,5.9,996.6,0,0.0,163,27.3,30.0,742.0,3.2,7.4,141.0,5.0,10,12
2025-10-24 13:00:00,33.8,23,7.0,995.5,0,0.0,163,28.6,31.9,564.0,2.5,7.7,154.0,6.0,10,13
2025-10-24 14:00:00,34.1,21,7.2,994.5,0,0.0,163,29.7,33.2,453.0,3.4,7.8,158.0,7.0,10,14
2025-10-24 15:00:00,33.9,21,6.9,993.8,2,0.0,163,30.3,34.0,419.0,6.2,7.4,148.0,7.0,10,15
2025-10-24 16:00:00,33.5,22,6.6,993.6,0,0.0,163,32.7,36.0,453.0,10.6,6.9,128.0,6.0,10,16
2025-10-24 17:00:00,32.6,24,5.8,993.4,0,0.0,163,60.5,67.5,556.0,24.7,10.1,126.0,13.0,10,17
2025-10-24 18:00:00,31.0,28,5.5,993.9,1,0.0,164,77.5,84.3,755.0,34.1,10.7,105.0,13.0,10,18
2025-10-24 19:00:00,29.9,28,6.8,994.4,17,0.0,164,98.7,105.5,1023.0,47.1,11.6,75.0,12.0,10,19
2025-10-24 20:00:00,29.1,29,1.3,994.6,0,0.0,165,118.0,124.3,1277.0,57.2,12.4,50.0,12.0,10,20
2025-10-24 21:00:00,27.6,35,5.1,994.8,0,0.0,165,134.1,140.2,1526.0,61.5,13.1,36.0,11.0,10,21
2025-10-24 22:00:00,27.1,38,3.3,994.8,0,0.0,166,147.6,153.2,1761.0,62.9,13.6,27.0,11.0,10,22
2025-10-24 23:00:00,26.8,40,4.1,994.7,0,0.0,166,155.1,160.7,1871.0,63.4,13.9,21.0,10.0,10,23
2025-10-25 00:00:00,25.2,45,6.2,994.6,0,0.0,166,155.5,161.1,1754.0,64.4,13.8,16.0,10.0,10,0
2025-10-25 01:00:00,24.6,46,5.1,994.1,0,0.0,167,156.0,161.6,1513.0,64.5,13.5,14.0,10.0,10,1
2025-10-25 02:00:00,24.3,44,5.8,993.8,0,0.0,167,153.7,158.8,1344.0,61.6,12.8,14.0,10.0,10,2
2025-10-25 03:00:00,23.1,46,6.6,993.8,0,0.0,168,146.2,150.9,1309.0,53.2,11.4,17.0,10.0,10,3
2025-10-25 04:00:00,22.4,48,4.4,993.9,0,0.0,169,131.8,136.4,1348.0,41.8,9.6,23.0,9.0,10,4
2025-10-25 05:00:00,22.1,65,1.3,994.3,0,0.0,170,106.6,110.8,1471.0,23.4,7.4,36.0,8.0,10,5
2025-10-25 06:00:00,22.0,64,0.4,994.9,0,0.0,171,94.5,98.5,1798.0,23.6,7.6,36.0,7.0,10,6
2025-10-25 07:00:00,21.6,67,1.2,995.6,0,0.0,172,94.8,98.7,2211.0,23.7,8.0,37.0,5.0,10,7
2025-10-25 08:00:00,23.0,62,0.2,996.2,0,0.0,173,87.3,90.1,2366.0,22.0,8.5,48.0,5.0,10,8
2025-10-25 09:00:00,26.0,50,2.3,996.6,0,0.0,175,68.0,71.9,2030.0,17.1,9.3,76.0,9.0,10,9
2025-10-25 10:00:00,28.8,39,3.4,997.0,0,0.0,176,50.1,57.6,1436.0,10.4,10.3,113.0,16.0,10,10
2025-10-25 11:00:00,31.2,32,3.3,996.7,0,0.0,176,44.8,55.2,943.0,5.3,10.9,142.0,20.0,10,11
2025-10-25 12:00:00,32.8,26,4.5,996.1,0,0.0,177,40.0,51.9,681.0,2.6,10.9,156.0,21.0,10,12
2025-10-25 13:00:00,33.7,22,5.7,995.2,0,0.0,177,36.7,47.5,521.0,1.5,10.5,162.0,20.0,10,13
2025-10-25 14:00:00,34.0,21,6.3,994.2,0,0.0,177,35.3,44.6,432.0,2.4,9.9,159.0,18.0,10,14
2025-10-25 15:00:00,34.1,20,6.6,993.7,0,0.0,177,34.6,43.0,349.0,6.3,9.0,145.0,15.0,10,15
2025-10-25 16:00:00,33.7,21,6.8,993.6,0,0.0,178,38.4,44.9,338.0,12.1,8.0,122.0,12.0,10,16
2025-10-25 17:00:00,32.4,24,6.0,993.5,0,0.0,178,52.2,61.2,564.0,24.6,8.5,108.0,17.0,10,17
2025-10-25 18:00:00,30.9,29,4.7,993.6,0,0.0,178,69.8,79.2,1253.0,33.2,9.3,90.0,17.0,10,18
2025-10-25 19:00:00,29.4,32,6.2,993.9,0,0.0,177,92.7,101.7,2179.0,44.7,10.4,64.0,16.0,10,19
2025-10-25 20:00:00,28.4,33,5.9,994.3,0,0.0,177,104.3,112.9,2830.0,50.9,11.1,47.0,16.0,10,20
2025-10-25 21:00:00,27.9,36,4.3,994.8,0,0.0,177,103.4,111.5,2963.0,46.8,11.1,45.0,16.0,10,21
2025-10-25 22:00:00,26.8,41,4.0,995.3,0,0.0,176,104.3,112.7,2822.0,37.3,10.7,51.0,15.0,10,22
2025-10-25 23:00:00,25.9,46,4.4,995.1,0,0.0,175,106.9,114.8,2627.0,28.9,10.1,56.0,15.0,10,23
2025-10-26 00:00:00,25.1,48,6.2,995.1,0,0.0,173,102.9,110.8,2424.0,23.8,9.4,57.0,15.0,10,0
2025-10-26 01:00:00,25.1,47,2.9,995.0,0,0.0,172,99.2,106.9,2167.0,19.8,8.5,58.0,15.0,10,1
2025-10-26 02:00:00,24.5,49,1.9,995.1,0,0.0,170,95.2,102.7,1933.0,16.6,7.9,58.0,14.0,10,2
2025-10-26 03:00:00,23.3,54,3.7,995.2,0,0.0,168,92.0,99.0,1741.0,14.0,7.9,59.0,13.0,10,3
2025-10-26 04:00:00,22.5,56,2.1,995.4,0,0.0,166,89.9,95.9,1573.0,12.2,8.2,61.0,11.0,10,4
2025-10-26 05:00:00,22.1,54,5.7,995.5,0,0.0,165,73.8,76.6,1446.0,9.0,8.5,64.0,5.0,10,5
2025-10-26 06:00:00,21.7,50,7.3,995.8,0,0.0,164,67.3,70.1,1406.0,11.2,8.7,59.0,5.0,10,6
2025-10-26 07:00:00,21.6,48,6.9,996.5,0,0.0,163,65.0,68.9,1408.0,14.1,8.9,53.0,6.0,10,7
2025-10-26 08:00:00,22.9,44,4.7,997.1,0,0.0,163,55.8,61.0,1334.0,15.1,8.8,56.0,10.0,10,8
2025-10-26 09:00:00,25.6,38,2.9,997.7,0,0.0,162,45.8,54.1,1097.0,12.4,8.2,76.0,22.0,10,9
2025-10-26 10:00:00,28.4,32,3.3,997.5,0,0.0,161,39.6,56.8,783.0,7.8,7.3,106.0,39.0,10,10
2025-10-26 11:00:00,30.7,28,4.7,997.3,0,0.0,161,38.1,64.5,538.0,4.2,6.6,130.0,50.0,10,11
2025-10-26 12:00:00,32.2,25,6.2,996.6,0,0.0,160,38.4,71.7,420.0,2.2,6.3,144.0,53.0,10,12
2025-10-26 13:00:00,33.2,23,7.2,995.8,0,0.0,160,37.4,68.2,371.0,1.2,6.2,153.0,50.0,10,13
2025-10-26 14:00:00,33.6,22,7.1,994.9,0,0.0,160,35.4,59.5,358.0,2.2,6.1,154.0,46.0,10,14
2025-10-26 15:00:00,33.6,22,7.2,994.1,0,0.0,160,34.5,54.1,341.0,5.7,5.9,143.0,39.0,10,15
2025-10-26 16:00:00,33.1,22,6.8,993.8,0,0.0,160,37.4,52.3,362.0,11.2,5.8,124.0,30.0,10,16
2025-10-26 17:00:00,32.0,25,5.6,994.1,1,0.0,160,62.6,79.9,511.0,23.2,6.8,103.0,33.0,10,17
2025-10-26 18:00:00,30.4,30,3.6,994.4,1,0.0,161,81.3,99.0,919.0,33.9,8.1,84.0,33.0,10,18
2025-10-26 19:00:00,29.5,33,3.0,994.6,0,0.0,161,103.4,121.5,1456.0,48.2,9.9,58.0,34.0,10,19
2025-10-26 20:00:00,28.7,35,3.9,995.0,0,0.0,161,118.0,136.0,1824.0,56.1,11.1,41.0,34.0,10,20
2025-10-26 21:00:00,27.6,37,8.1,995.3,0,0.0,162,119.7,136.9,1869.0,51.5,11.2,42.0,33.0,10,21
2025-10-26 22:00:00,26.1,40,5.8,995.7,0,0.0,162,117.3,134.1,1745.0,40.5,10.6,52.0,32.0,10,22
2025-10-26 23:00:00,25.5,43,4.4,995.9,0,0.0,163,117.6,133.6,1618.0,30.9,10.2,60.0,30.0,10,23
2025-10-27 00:00:00,25.3,43,3.9,995.5,0,0.0,163,114.1,129.5,1538.0,25.3,10.0,63.0,28.0,10,0
2025-10-27 01:00:00,24.7,46,5.8,995.4,0,0.0,163,112.9,127.6,1456.0,21.2,9.9,65.0,27.0,10,1
2025-10-27 02:00:00,23.5,50,6.4,995.2,0,0.0,164,113.4,127.1,1388.0,18.5,9.9,65.0,25.0,10,2
2025-10-27 03:00:00,22.7,52,3.1,995.2,0,0.0,164,115.0,127.6,1341.0,17.2,9.9,62.0,23.0,10,3
2025-10-27 04:00:00,22.2,54,4.6,995.2,0,0.0,165,117.8,129.5,1308.0,17.4,10.0,57.0,22.0,10,4
2025-10-27 05:00:00,21.7,54,6.4,995.4,0,0.0,166,110.4,120.1,1285.0,15.4,9.6,52.0,18.0,10,5
2025-10-27 06:00:00,21.2,56,5.6,995.9,0,0.0,167,104.8,115.9,1292.0,18.2,9.9,45.0,18.0,10,6
2025-10-27 07:00:00,21.0,56,6.4,996.4,0,0.0,168,106.4,121.5,1310.0,21.8,10.4,37.0,19.0,10,7
2025-10-27 08:00:00,22.3,52,2.6,997.3,0,0.0,169,98.3,113.6,1269.0,22.7,10.7,41.0,29.0,10,8
2025-10-27 09:00:00,24.8,46,2.3,998.0,0,0.0,170,74.3,102.2,1117.0,18.3,11.0,68.0,58.0,10,9
2025-10-27 10:00:00,27.5,39,2.6,998.3,0,0.0,171,56.5,106.2,907.0,11.2,11.2,108.0,96.0,10,10
2025-10-27 11:00:00,30.0,37,2.7,998.2,0,0.0,172,50.9,115.3,734.0,5.7,11.0,139.0,123.0,10,11
2025-10-27 12:00:00,31.5,32,2.7,997.4,0,0.0,172,49.2,120.1,630.0,3.0,10.1,156.0,131.0,10,12
2025-10-27 13:00:00,32.4,29,3.1,996.4,0,0.0,173,46.4,116.9,563.0,1.8,8.8,164.0,129.0,10,13
2025-10-27 14:00:00,32.9,27,4.0,995.3,0,0.0,173,45.8,107.8,525.0,2.7,7.8,164.0,120.0,10,14
2025-10-27 15:00:00,32.9,27,4.3,994.8,0,0.0,173,46.8,99.0,519.0,6.6,7.3,150.0,102.0,10,15
2025-10-27 16:00:00,32.5,27,5.9,994.6,0,0.0,173,51.8,89.2,543.0,12.5,7.1,128.0,78.0,10,16
2025-10-27 17:00:00,31.4,29,8.4,994.7,0,0.0,174,73.1,115.5,581.0,23.3,11.4,119.0,81.0,10,17
2025-10-27 18:00:00,30.0,32,7.6,995.3,0,0.0,174,86.4,129.0,638.0,26.3,11.7,108.0,82.0,10,18
2025-10-27 19:00:00,29.4,33,9.4,995.7,0,0.0,174,97.3,139.7,709.0,30.3,12.1,92.0,83.0,10,19
2025-10-27 20:00:00,28.6,36,9.7,996.1,0,0.0,174,103.6,147.6,767.0,32.9,12.5,79.0,83.0,10,20
2025-10-27 21:00:00,27.7,40,9.5,996.8,0,0.0,174,109.7,153.2,800.0,32.7,12.7,72.0,81.0,10,21
2025-10-27 22:00:00,26.9,42,9.5,996.9,0,0.0,173,117.3,158.8,821.0,31.1,12.9,68.0,77.0,10,22
2025-10-27 23:00:00,25.9,48,9.2,996.7,0,0.0,173,123.4,163.0,839.0,29.8,13.0,65.0,74.0,10,23
2025-10-28 00:00:00,24.8,53,5.5,996.8,0,0.0,174,123.9,161.6,857.0,29.1,13.1,63.0,73.0,10,0
2025-10-28 01:00:00,23.9,56,4.2,996.6,0,0.0,174,124.3,161.1,872.0,28.7,13.2,63.0,74.0,10,1
2025-10-28 02:00:00,23.5,56,5.6,996.7,0,0.0,174,128.5,166.7,890.0,29.0,13.2,59.0,72.0,10,2
2025-10-28 03:00:00,23.3,56,6.6,997.0,0,0.0,175,136.4,174.2,898.0,30.5,13.0,49.0,67.0,10,3
2025-10-28 04:00:00,22.9,56,7.4,996.7,0,0.0,175,137.8,170.9,909.0,32.6,12.6,37.0,60.0,10,4
2025-10-28 05:00:00,22.7,61,6.8,996.6,0,0.0,176,115.5,132.2,961.0,16.5,11.7,61.0,31.0,10,5
2025-10-28 06:00:00,22.2,64,9.1,997.4,0,0.0,176,113.6,125.3,1123.0,21.6,11.7,51.0,24.0,10,6
2025-10-28 07:00:00,22.0,65,6.3,997.8,0,0.0,176,122.0,130.4,1326.0,28.3,11.7,39.0,14.0,10,7
2025-10-28 08:00:00,23.3,60,2.8,998.2,0,0.0,177,129.9,134.6,1409.0,30.8,11.8,40.0,9.0,10,8
2025-10-28 09:00:00,25.8,51,1.9,999.0,0,0.0,178,100.8,106.4,1261.0,24.8,11.9,67.0,13.0,10,9
2025-10-28 10:00:00,28.1,43,2.5,999.3,0,0.0,179,78.9,88.9,993.0,14.6,12.1,109.0,21.0,10,10
2025-10-28 11:00:00,29.8,40,4.0,999.0,0,0.0,179,68.2,83.4,769.0,6.7,12.4,143.0,28.0,10,11
2025-10-28 12:00:00,31.1,35,5.0,998.2,0,0.0,180,66.6,85.4,648.0,3.5,12.9,165.0,31.0,10,12
2025-10-28 13:00:00,32.0,32,5.7,997.0,5,0.0,180,66.8,86.6,571.0,2.7,13.5,180.0,33.0,10,13
2025-10-28 14:00:00,32.5,29,5.8,996.1,11,0.0,181,70.3,87.5,528.0,3.6,13.8,185.0,33.0,10,14
2025-10-28 15:00:00,32.5,28,5.9,995.7,0,0.0,182,75.4,89.9,500.0,6.4,13.5,175.0,29.0,10,15
2025-10-28 16:00:00,32.1,29,6.8,995.5,0,0.0,182,79.9,90.8,506.0,11.0,13.0,154.0,22.0,10,16
2025-10-28 17:00:00,31.1,31,6.4,995.4,0,0.0,183,99.9,110.8,589.0,18.1,13.3,132.0,21.0,10,17
2025-10-28 18:00:00,29.4,35,5.4,995.9,0,0.0,184,115.7,127.6,828.0,24.7,14.2,116.0,22.0,10,18
2025-10-28 19:00:00,28.3,37,5.1,996.3,0,0.0,185,134.1,146.7,1146.0,33.7,15.4,95.0,24.0,10,19
2025-10-28 20:00:00,27.6,40,5.6,996.9,0,0.0,186,150.9,164.8,1350.0,40.3,16.5,77.0,26.0,10,20
2025-10-28 21:00:00,26.9,42,6.5,997.4,0,0.0,187,165.3,179.3,1335.0,43.0,17.5,67.0,26.0,10,21
2025-10-28 22:00:00,26.0,45,7.4,997.5,0,0.0,189,177.9,192.3,1207.0,43.2,18.3,61.0,26.0,10,22
2025-10-28 23:00:00,25.3,52,8.3,997.3,0,0.0,191,183.9,197.9,1094.0,41.0,18.4,59.0,27.0,10,23
2025-10-29 00:00:00,24.3,54,7.5,997.3,0,0.0,193,171.4,184.9,1036.0,34.6,17.1,63.0,28.0,10,0
2025-10-29 01:00:00,23.7,53,8.1,997.1,0,0.0,194,153.7,168.1,993.0,25.7,14.9,71.0,29.0,10,1
2025-10-29 02:00:00,23.2,53,8.3,997.2,0,0.0,195,143.9,162.1,974.0,19.1,13.2,75.0,33.0,10,2
2025-10-29 03:00:00,22.8,54,6.6,997.0,0,0.0,195,139.7,161.6,983.0,16.5,12.3,72.0,41.0,10,3
2025-10-29 04:00:00,22.5,56,5.7,996.8,0,0.0,196,137.4,163.9,1017.0,16.3,11.9,65.0,51.0,10,4
2025-10-29 05:00:00,21.9,66,0.3,996.8,0,0.0,196,94.5,122.0,1072.0,11.1,11.3,60.0,51.0,10,5
2025-10-29 06:00:00,21.5,62,5.2,997.1,0,0.0,195,91.5,116.6,1197.0,15.6,11.4,49.0,43.0,10,6
2025-10-29 07:00:00,21.1,65,6.7,997.2,0,0.0,194,100.4,122.9,1343.0,21.6,11.6,36.0,32.0,10,7
2025-10-29 08:00:00,22.6,62,7.8,998.1,0,0.0,194,100.8,113.4,1362.0,24.1,11.2,35.0,23.0,10,8
2025-10-29 09:00:00,25.1,55,6.0,998.5,0,0.0,193,74.3,82.4,1130.0,19.7,9.9,57.0,16.0,10,9
2025-10-29 10:00:00,27.7,46,6.6,998.6,0,0.0,192,57.6,62.2,770.0,11.7,8.0,91.0,11.0,10,10
2025-10-29 11:00:00,29.4,41,4.0,998.3,0,0.0,191,49.7,55.1,503.0,5.5,6.7,119.0,10.0,10,11
2025-10-29 12:00:00,30.5,37,1.1,997.4,0,0.0,191,47.6,62.9,427.0,2.7,6.3,137.0,18.0,10,12
2025-10-29 13:00:00,31.4,33,0.8,996.3,0,0.0,190,54.5,77.1,445.0,1.5,6.5,148.0,32.0,10,13
2025-10-29 14:00:00,31.9,31,1.6,995.1,0,0.0,190,58.2,79.2,479.0,2.3,6.5,151.0,40.0,10,14
2025-10-29 15:00:00,32.0,29,2.2,994.5,0,0.0,189,58.4,77.5,491.0,5.2,6.0,140.0,38.0,10,15
2025-10-29 16:00:00,31.7,29,1.8,994.2,0,0.0,189,59.5,75.7,521.0,10.0,5.4,121.0,31.0,10,16
2025-10-29 17:00:00,30.9,30,2.6,994.1,0,0.0,188,78.2,99.7,610.0,19.2,5.5,89.0,40.0,10,17
2025-10-29 18:00:00,29.3,35,2.6,994.4,0,0.0,188,91.7,114.6,797.0,26.8,6.6,76.0,42.0,10,18
2025-10-29 19:00:00,28.5,39,5.4,994.5,0,0.0,187,109.2,133.6,1045.0,37.6,8.3,58.0,46.0,10,19
2025-10-29 20:00:00,28.0,42,5.0,994.8,0,0.0,186,126.7,152.7,1278.0,47.3,10.0,42.0,49.0,10,20
2025-10-29 21:00:00,27.2,43,4.7,995.1,0,0.0,186,143.0,170.4,1510.0,54.6,11.9,32.0,52.0,10,21
2025-10-29 22:00:00,26.1,44,4.7,995.4,0,0.0,185,160.2,189.1,1728.0,60.8,14.0,24.0,55.0,10,22
2025-10-29 23:00:00,24.6,52,3.3,995.5,0,0.0,184,172.3,203.0,1822.0,66.3,15.6,18.0,57.0,10,23
2025-10-30 00:00:00,24.6,52,0.4,995.5,0,0.0,184,175.1,206.3,1696.0,71.7,16.6,13.0,59.0,10,0
2025-10-30 01:00:00,23.7,53,4.6,995.0,0,0.0,184,177.9,210.0,1446.0,76.2,17.3,9.0,60.0,10,1
2025-10-30 02:00:00,23.3,51,5.5,995.0,0,0.0,185,180.7,213.7,1249.0,78.2,17.4,7.0,61.0,10,2
2025-10-30 03:00:00,22.8,52,8.0,995.0,0,0.0,186,181.1,213.7,1168.0,76.3,16.9,6.0,61.0,10,3
2025-10-30 04:00:00,21.8,57,9.6,994.9,0,0.0,187,179.3,211.4,1140.0,71.8,15.9,6.0,60.0,10,4
2025-10-30 05:00:00,21.2,61,8.8,995.2,0,0.0,188,148.1,174.6,1157.0,44.5,10.9,27.0,49.0,10,5
2025-10-30 06:00:00,21.0,62,7.5,995.7,0,0.0,190,133.6,157.9,1267.0,40.3,10.1,28.0,43.0,10,6
2025-10-30 07:00:00,20.8,64,6.7,996.3,0,0.0,191,135.0,158.3,1422.0,34.2,9.1,32.0,36.0,10,7
2025-10-30 08:00:00,22.2,61,2.3,997.1,0,0.0,192,133.2,150.4,1464.0,27.7,8.7,46.0,32.0,10,8
2025-10-30 09:00:00,24.8,53,1.8,997.7,0,0.0,193,123.9,140.2,1284.0,20.5,9.7,83.0,37.0,10,9
2025-10-30 10:00:00,27.5,45,2.0,998.0,0,0.0,195,107.1,131.8,992.0,12.8,11.3,130.0,45.0,10,10
2025-10-30 11:00:00,29.3,40,2.8,998.0,0,0.0,196,87.5,115.0,757.0,7.0,12.1,164.0,52.0,10,11
2025-10-30 12:00:00,30.6,35,3.4,997.1,0,0.0,197,75.9,107.3,650.0,3.6,11.1,173.0,55.0,10,12
2025-10-30 13:00:00,31.4,33,5.0,996.0,0,0.0,198,67.8,98.7,600.0,2.0,9.2,167.0,56.0,10,13
2025-10-30 14:00:00,31.7,32,6.0,995.1,0,0.0,199,61.9,90.1,566.0,2.7,7.8,157.0,54.0,10,14
2025-10-30 15:00:00,31.7,31,7.3,994.5,0,0.0,199,59.8,85.4,522.0,6.4,7.2,143.0,48.0,10,15
2025-10-30 16:00:00,31.3,32,8.7,994.0,0,0.0,199,63.1,82.9,493.0,12.4,7.0,124.0,39.0,10,16
2025-10-30 17:00:00,30.5,32,9.9,994.0,0,0.0,199,94.8,119.2,513.0,24.5,12.7,114.0,47.0,10,17
2025-10-30 18:00:00,29.2,35,8.9,994.1,0,0.0,199,112.5,137.4,598.0,30.8,12.7,99.0,48.0,10,18
2025-10-30 19:00:00,28.4,37,7.4,994.6,0,0.0,200,130.9,156.5,731.0,39.6,12.9,78.0,51.0,10,19
2025-10-30 20:00:00,27.7,39,6.1,994.8,0,0.0,201,145.3,172.8,894.0,47.6,13.7,59.0,52.0,10,20
2025-10-30 21:00:00,26.9,40,4.2,995.4,0,0.0,202,159.3,188.6,1108.0,54.6,15.6,46.0,53.0,10,21
2025-10-30 22:00:00,26.1,43,2.0,995.4,0,0.0,202,175.6,205.4,1353.0,60.8,18.1,35.0,54.0,10,22
2025-10-30 23:00:00,24.7,51,2.0,995.3,0,0.0,203,187.7,215.1,1550.0,63.6,20.8,28.0,52.0,10,23
2025-10-31 00:00:00,24.1,54,1.6,995.0,0,0.0,204,183.9,206.8,1670.0,60.5,23.6,26.0,46.0,10,0
2025-10-31 01:00:00,23.7,55,1.0,995.0,0,0.0,204,170.9,190.5,1743.0,54.0,26.6,28.0,39.0,10,1
2025-10-31 02:00:00,23.4,56,4.3,994.9,0,0.0,204,164.4,182.1,1781.0,48.9,29.3,29.0,33.0,10,2
2025-10-31 03:00:00,22.6,57,6.3,994.7,0,0.0,203,164.8,182.1,1770.0,46.8,31.7,27.0,32.0,10,3
2025-10-31 04:00:00,21.8,59,6.8,994.4,0,0.0,202,168.1,185.8,1723.0,46.1,33.9,24.0,33.0,10,4
2025-10-31 05:00:00,21.4,63,4.5,994.4,0,0.0,202,187.2,209.1,1696.0,62.9,29.4,14.0,40.0,10,5
2025-10-31 06:00:00,21.1,65,5.4,994.9,0,0.0,203,193.7,216.1,1754.0,62.6,27.5,13.0,36.0,10,6
2025-10-31 07:00:00,20.8,68,5.9,995.3,0,0.0,206,209.5,231.9,1832.0,61.6,24.9,13.0,31.0,10,7
2025-10-31 08:00:00,22.4,64,3.3,995.9,0,0.0,209,216.5,231.9,1785.0,55.9,23.3,27.0,28.0,10,8
